employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
18525,63,Female,Married,90914.49,Full-time,South,No,2.3,1
18526,33,Male,Single,81786.87,Full-time,Midwest,No,2.4,1
18527,48,Male,Single,78044.77,Full-time,Northeast,Yes,2.7,1
18528,29,Male,Married,73364.32,Full-time,South,Yes,4.7,1
18529,44,Male,Single,80885.97,Full-time,Midwest,Yes,0.6,1
18530,63,Other,Married,61070.52,Full-time,South,Yes,7.9,1
18531,50,Male,Married,37780.29,Full-time,West,Yes,0.1,1
18532,41,Male,Single,76386.31,Contract,South,Yes,0.7,1
18533,37,Male,Married,70888.84,Part-time,Midwest,Yes,2.6,1
18534,38,Female,Single,43946.04,Part-time,Midwest,No,1.2,0
18535,37,Male,Single,32107.43,Part-time,Midwest,No,1.8,0
18536,40,Male,Married,66220.57,Part-time,Northeast,No,1.6,0
18537,29,Male,Married,62668.92,Full-time,Midwest,No,1.3,0
18538,59,Male,Single,61399.96,Full-time,Midwest,Yes,1.9,1
18539,59,Other,Married,73693.46,Full-time,Northeast,No,2.8,1
18540,50,Male,Married,53822.85,Full-time,West,Yes,2.6,1
18541,62,Female,Single,75308.84,Full-time,Midwest,No,6.7,1
18542,57,Other,Married,75417.97,Full-time,South,No,1.5,1
18543,47,Female,Divorced,25091.06,Full-time,West,Yes,1.3,1
18544,52,Other,Married,63970.07,Full-time,West,No,2.8,1
18545,33,Other,Single,68001.87,Full-time,South,Yes,0.2,1
18546,38,Female,Married,76221.23,Part-time,South,Yes,0.5,1
18547,36,Female,Married,73234.77,Contract,Northeast,No,6.5,0
18548,30,Male,Single,38736.06,Part-time,Midwest,Yes,2.7,0
18549,60,Male,Single,66434.95,Part-time,South,No,0.3,0
18550,63,Female,Single,61108.01,Full-time,Northeast,Yes,2.3,1
18551,33,Female,Single,81122.86,Full-time,Northeast,Yes,2.0,1
18552,53,Female,Single,47020.59,Part-time,West,No,1.1,0
18553,46,Female,Married,64961.42,Full-time,Northeast,No,1.9,1
18554,60,Male,Single,78069.9,Full-time,Northeast,Yes,0.8,1
18555,39,Female,Divorced,76406.16,Part-time,Northeast,Yes,2.4,1
18556,36,Male,Married,62684.11,Contract,West,Yes,2.1,1
18557,53,Male,Divorced,82696.45,Full-time,South,No,3.7,1
18558,27,Female,Married,54033.74,Contract,Northeast,Yes,11.4,0
18559,64,Male,Single,75982.44,Full-time,Midwest,No,0.8,1
18560,56,Female,Married,78473.2,Full-time,West,No,2.2,1
18561,55,Female,Married,44477.48,Full-time,South,Yes,3.3,1
18562,59,Male,Single,84543.29,Part-time,Northeast,Yes,3.2,1
18563,26,Female,Single,40271.6,Full-time,West,Yes,4.3,0
18564,39,Female,Single,70606.02,Part-time,South,Yes,1.2,1
18565,37,Male,Single,57967.78,Full-time,South,No,4.0,0
18566,29,Male,Single,80185.25,Full-time,Midwest,Yes,0.9,1
18567,46,Female,Single,69946.85,Full-time,Northeast,Yes,0.5,1
18568,53,Male,Single,91863.51,Full-time,Midwest,No,7.1,1
18569,47,Female,Married,82051.22,Full-time,West,Yes,2.6,1
18570,43,Male,Single,66977.72,Full-time,Northeast,Yes,2.0,1
18571,52,Female,Married,83075.14,Part-time,West,Yes,10.6,1
18572,64,Female,Married,63452.13,Part-time,West,No,4.9,0
18573,31,Male,Married,48661.72,Full-time,Northeast,No,4.5,0
18574,33,Female,Single,58138.83,Full-time,South,No,0.9,0
18575,49,Female,Married,63278.43,Full-time,West,Yes,0.9,1
18576,27,Female,Single,18382.7,Full-time,West,Yes,2.6,0
18577,41,Female,Married,85754.97,Full-time,Northeast,Yes,4.2,1
18578,26,Female,Married,63544.89,Full-time,South,No,2.0,0
18579,44,Female,Single,79460.61,Contract,Midwest,Yes,0.3,1
18580,30,Female,Single,67407.8,Contract,Northeast,Yes,4.6,0
18581,50,Female,Single,41880.56,Full-time,West,Yes,5.9,1
18582,37,Male,Single,66191.35,Part-time,Northeast,No,11.6,0
18583,43,Other,Single,63202.25,Full-time,Midwest,No,2.1,1
18584,29,Male,Widowed,54714.51,Full-time,Midwest,Yes,1.2,0
18585,41,Male,Single,59145.52,Contract,West,No,10.4,0
18586,35,Male,Married,65397.7,Full-time,South,No,5.0,1
18587,60,Male,Married,28186.13,Full-time,Midwest,No,0.3,0
18588,58,Male,Married,70400.83,Full-time,Northeast,No,3.5,1
18589,55,Male,Divorced,74060.0,Part-time,South,Yes,0.1,1
18590,32,Male,Divorced,72513.79,Part-time,Midwest,No,1.0,0
18591,61,Female,Married,60778.3,Full-time,Northeast,Yes,0.3,1
18592,54,Male,Widowed,94462.12,Part-time,Northeast,Yes,0.9,1
18593,52,Male,Single,72664.8,Part-time,West,No,2.7,0
18594,55,Male,Married,58732.15,Full-time,West,Yes,1.4,1
18595,28,Male,Divorced,46416.98,Full-time,Northeast,No,0.4,0
18596,44,Male,Married,44526.1,Full-time,West,Yes,2.6,1
18597,28,Female,Widowed,70998.1,Full-time,West,Yes,4.9,1
18598,46,Other,Single,75827.85,Full-time,Midwest,No,0.2,1
18599,24,Female,Married,66864.03,Part-time,South,Yes,8.6,0
18600,59,Female,Widowed,64151.52,Part-time,Midwest,Yes,4.2,1
18601,41,Male,Single,59913.41,Full-time,South,Yes,2.9,1
18602,55,Male,Married,72389.48,Part-time,Midwest,No,2.0,0
18603,51,Male,Single,53360.19,Part-time,Northeast,Yes,2.0,0
18604,38,Female,Married,64706.6,Full-time,West,Yes,1.6,1
18605,31,Male,Divorced,66388.84,Full-time,Midwest,Yes,0.5,1
18606,56,Female,Single,73651.76,Full-time,South,No,0.3,1
18607,41,Male,Single,52725.67,Full-time,West,Yes,1.5,1
18608,39,Male,Single,49935.06,Full-time,West,Yes,4.4,1
18609,48,Other,Divorced,65746.89,Full-time,Midwest,No,1.4,1
18610,57,Female,Married,68105.14,Part-time,West,No,6.7,0
18611,44,Female,Single,64920.69,Full-time,South,Yes,1.9,1
18612,53,Female,Single,24293.32,Full-time,Midwest,No,4.0,0
18613,31,Female,Married,69988.48,Contract,South,Yes,2.3,1
18614,32,Female,Married,103526.27,Part-time,Northeast,Yes,2.8,1
18615,59,Female,Single,78773.09,Part-time,Northeast,Yes,1.2,1
18616,27,Male,Single,35658.3,Full-time,West,Yes,2.9,0
18617,62,Female,Married,58919.04,Full-time,West,Yes,0.5,1
18618,55,Female,Married,62070.6,Full-time,South,Yes,2.0,1
18619,57,Male,Widowed,60186.57,Full-time,Northeast,Yes,2.4,1
18620,58,Female,Married,46416.33,Full-time,South,No,4.9,0
18621,38,Other,Married,51604.5,Full-time,West,No,2.0,0
18622,61,Female,Married,79007.41,Contract,South,Yes,4.4,1
18623,61,Male,Divorced,76207.21,Full-time,West,Yes,0.8,1
18624,33,Male,Single,63325.2,Full-time,Northeast,Yes,0.1,1
18625,42,Female,Single,79221.43,Full-time,Midwest,No,2.8,1
18626,61,Female,Single,55147.56,Full-time,South,No,2.6,0
18627,40,Male,Divorced,59857.55,Full-time,West,No,4.4,0
18628,24,Female,Married,59529.75,Part-time,Midwest,Yes,1.5,0
18629,39,Male,Single,41728.83,Full-time,Midwest,Yes,0.1,1
18630,40,Female,Married,61162.53,Full-time,Northeast,Yes,5.1,1
18631,27,Male,Single,89568.21,Full-time,West,Yes,11.4,1
18632,37,Male,Single,87928.4,Part-time,South,No,2.0,0
18633,29,Female,Single,66758.23,Contract,Midwest,No,3.8,0
18634,39,Male,Married,61719.07,Full-time,West,No,3.1,1
18635,64,Male,Married,91533.87,Full-time,West,No,3.3,1
18636,60,Male,Married,61300.46,Full-time,Midwest,Yes,8.1,1
18637,33,Male,Divorced,57222.8,Part-time,Northeast,No,5.3,0
18638,31,Male,Married,79356.59,Full-time,West,No,5.9,1
18639,28,Other,Married,39333.46,Part-time,Northeast,Yes,0.4,0
18640,22,Female,Single,63335.58,Contract,Midwest,No,0.6,0
18641,57,Female,Single,64015.14,Full-time,Midwest,Yes,4.4,1
18642,42,Female,Single,72729.8,Full-time,Northeast,Yes,3.1,1
18643,58,Male,Married,56115.78,Full-time,Northeast,Yes,6.0,1
18644,45,Male,Single,62449.24,Full-time,Northeast,Yes,0.4,1
18645,46,Male,Single,66403.18,Part-time,South,Yes,3.3,1
18646,28,Female,Married,61183.09,Full-time,Northeast,Yes,2.7,1
18647,63,Female,Single,62217.83,Full-time,Northeast,No,7.7,1
18648,38,Male,Married,77491.57,Full-time,Northeast,Yes,0.8,1
18649,50,Male,Married,73714.89,Full-time,South,Yes,1.7,1
18650,51,Female,Single,72770.03,Full-time,West,Yes,0.7,1
18651,28,Female,Single,40347.41,Full-time,South,No,2.4,0
18652,54,Female,Single,71446.86,Full-time,West,Yes,8.5,1
18653,28,Male,Single,52390.76,Full-time,Northeast,Yes,4.4,0
18654,45,Female,Married,94872.36,Full-time,Northeast,No,5.5,1
18655,32,Male,Married,64862.2,Contract,South,Yes,0.4,1
18656,30,Female,Single,62058.59,Part-time,South,No,2.4,0
18657,33,Female,Single,87785.1,Full-time,Midwest,Yes,7.3,1
18658,56,Female,Married,83128.71,Part-time,South,Yes,7.3,1
18659,25,Male,Single,61441.8,Full-time,South,No,17.7,0
18660,57,Male,Single,47350.28,Full-time,Northeast,No,3.0,0
18661,49,Male,Married,38545.55,Full-time,Northeast,No,0.0,0
18662,34,Male,Married,49288.3,Full-time,Northeast,Yes,9.2,1
18663,44,Female,Married,69815.1,Part-time,South,Yes,12.5,1
18664,40,Female,Married,62784.98,Full-time,Midwest,Yes,10.5,1
18665,63,Male,Single,50946.37,Full-time,Northeast,No,5.9,0
18666,58,Male,Married,59117.26,Full-time,Midwest,Yes,1.0,1
18667,60,Male,Single,90754.69,Part-time,Midwest,No,0.6,0
18668,45,Female,Married,81794.2,Full-time,South,Yes,4.8,1
18669,37,Other,Divorced,91290.49,Full-time,South,Yes,0.6,1
18670,54,Male,Single,54652.85,Part-time,Northeast,Yes,12.3,0
18671,33,Male,Single,77104.42,Full-time,West,No,2.4,1
18672,55,Female,Single,75548.73,Contract,South,Yes,0.1,1
18673,28,Female,Single,87025.41,Part-time,Midwest,Yes,0.7,0
18674,32,Male,Single,65173.56,Full-time,South,No,1.4,1
18675,52,Female,Married,53258.61,Full-time,South,Yes,4.9,1
18676,50,Other,Widowed,51473.64,Contract,Midwest,Yes,5.3,0
18677,34,Female,Single,64800.44,Full-time,South,Yes,1.0,1
18678,52,Female,Single,66160.45,Full-time,South,No,4.2,1
18679,23,Male,Single,69090.41,Part-time,Northeast,No,0.1,0
18680,60,Female,Single,44061.58,Full-time,Midwest,Yes,0.4,1
18681,36,Male,Single,84408.34,Full-time,West,Yes,3.1,1
18682,32,Male,Married,44708.02,Part-time,West,No,4.9,0
18683,55,Male,Single,84360.52,Full-time,West,No,9.8,1
18684,60,Male,Widowed,60156.51,Part-time,South,Yes,2.3,1
18685,25,Male,Married,92683.34,Full-time,Midwest,Yes,0.5,1
18686,32,Female,Married,38812.09,Part-time,West,No,10.6,0
18687,50,Female,Single,82632.36,Full-time,South,No,2.3,1
18688,23,Female,Married,49537.9,Full-time,West,No,2.8,0
18689,37,Male,Married,48464.02,Full-time,Northeast,Yes,7.7,1
18690,60,Male,Single,89841.82,Full-time,South,No,3.5,1
18691,34,Female,Single,76293.7,Full-time,West,Yes,1.4,1
18692,58,Male,Divorced,42832.34,Full-time,South,Yes,3.1,1
18693,38,Other,Single,68028.64,Contract,Midwest,Yes,3.9,1
18694,42,Male,Married,86071.85,Full-time,South,No,8.8,1
18695,40,Female,Single,73376.29,Full-time,Midwest,Yes,1.1,1
18696,28,Male,Single,65463.73,Full-time,West,No,3.3,0
18697,59,Female,Single,82263.15,Contract,Northeast,No,10.1,0
18698,29,Female,Single,70529.91,Full-time,West,Yes,0.2,1
18699,34,Female,Married,40105.74,Part-time,West,Yes,0.9,0
18700,58,Other,Married,66440.76,Full-time,Midwest,Yes,1.7,1
18701,23,Male,Married,72263.38,Full-time,West,No,4.5,0
18702,62,Female,Married,68338.22,Full-time,South,Yes,7.4,1
18703,32,Male,Single,58929.31,Full-time,Midwest,Yes,0.9,1
18704,45,Female,Married,71867.55,Full-time,Northeast,Yes,1.1,1
18705,27,Male,Married,67754.36,Part-time,South,Yes,6.9,0
18706,47,Female,Married,35122.42,Full-time,Northeast,Yes,0.6,1
18707,28,Female,Married,45106.04,Full-time,West,Yes,1.2,0
18708,60,Male,Married,69652.31,Full-time,Northeast,No,5.3,1
18709,40,Male,Single,76186.21,Full-time,West,No,0.7,1
18710,27,Male,Married,53331.63,Full-time,South,Yes,7.0,0
18711,64,Female,Single,76055.83,Full-time,South,Yes,2.7,1
18712,50,Male,Married,72506.73,Full-time,Midwest,Yes,2.4,1
18713,64,Female,Single,62164.46,Full-time,South,No,0.6,1
18714,60,Female,Married,71402.41,Full-time,West,Yes,4.6,1
18715,23,Female,Married,71070.09,Full-time,Midwest,Yes,8.6,1
18716,40,Female,Married,78148.31,Full-time,West,Yes,4.7,1
18717,25,Male,Married,78862.25,Full-time,Northeast,No,1.5,0
18718,27,Female,Divorced,49371.15,Full-time,Midwest,Yes,4.8,0
18719,58,Female,Married,54006.42,Full-time,West,No,2.9,0
18720,49,Other,Single,87148.9,Full-time,West,Yes,7.7,1
18721,51,Female,Divorced,78243.34,Full-time,South,No,2.5,1
18722,28,Female,Married,74578.24,Part-time,Midwest,No,1.1,0
18723,30,Male,Married,76917.01,Full-time,West,No,0.4,0
18724,46,Female,Divorced,82071.4,Full-time,South,Yes,1.3,1
18725,54,Female,Single,67005.29,Full-time,Northeast,Yes,3.3,1
18726,22,Female,Single,59314.04,Full-time,Midwest,No,0.7,0
18727,27,Female,Married,73415.92,Full-time,Midwest,No,0.2,0
18728,39,Male,Married,64604.24,Full-time,Midwest,Yes,2.4,1
18729,31,Other,Married,88238.3,Full-time,Midwest,Yes,1.7,1
18730,49,Other,Married,88015.56,Part-time,West,Yes,2.2,1
18731,32,Male,Married,78364.21,Full-time,Northeast,Yes,2.4,1
18732,54,Female,Married,45847.21,Full-time,South,Yes,5.8,1
18733,22,Male,Married,48573.95,Full-time,West,Yes,13.0,0
18734,34,Female,Single,45273.38,Full-time,West,Yes,1.2,1
18735,58,Male,Married,67798.12,Contract,Midwest,Yes,11.4,1
18736,41,Other,Married,78845.14,Full-time,West,No,1.0,1
18737,22,Male,Married,60382.78,Full-time,Northeast,Yes,5.6,1
18738,24,Female,Single,55305.15,Part-time,West,Yes,4.6,0
18739,39,Male,Single,66556.85,Full-time,West,No,0.2,1
18740,62,Male,Married,53241.29,Contract,South,No,5.2,0
18741,35,Female,Single,68987.88,Full-time,West,Yes,9.3,1
18742,52,Male,Single,61351.41,Full-time,Northeast,Yes,10.6,1
18743,48,Female,Single,55144.16,Full-time,Midwest,Yes,4.6,1
18744,38,Other,Married,66729.35,Full-time,Midwest,No,6.2,1
18745,50,Female,Married,78312.93,Full-time,Northeast,No,0.3,1
18746,57,Female,Married,42213.5,Contract,Midwest,Yes,0.7,0
18747,58,Male,Single,67521.93,Full-time,Midwest,Yes,1.2,1
18748,47,Male,Married,33515.39,Full-time,West,Yes,3.0,1
18749,38,Female,Married,61179.82,Full-time,Northeast,Yes,2.0,1
18750,43,Male,Single,75428.08,Full-time,South,Yes,4.3,1
18751,46,Female,Single,80334.69,Full-time,West,No,2.4,1
18752,23,Male,Divorced,57128.9,Full-time,Northeast,No,6.0,0
18753,43,Female,Married,56969.15,Full-time,West,Yes,5.0,1
18754,26,Male,Married,61551.2,Contract,Northeast,Yes,5.5,0
18755,25,Female,Single,48463.52,Full-time,Midwest,Yes,7.1,0
18756,57,Male,Married,67439.75,Part-time,South,Yes,7.2,1
18757,27,Male,Married,49961.26,Full-time,West,No,6.0,0
18758,42,Female,Married,73347.57,Full-time,Midwest,Yes,0.3,1
18759,34,Male,Widowed,54249.09,Full-time,Northeast,Yes,3.9,1
18760,58,Female,Widowed,60205.08,Part-time,West,Yes,0.1,1
18761,46,Female,Divorced,72490.63,Full-time,South,No,5.4,1
18762,47,Male,Single,74531.92,Full-time,South,No,0.3,1
18763,60,Female,Divorced,73849.65,Full-time,West,No,16.3,1
18764,41,Male,Single,68954.29,Full-time,Midwest,Yes,3.8,1
18765,54,Female,Divorced,48700.33,Part-time,South,No,0.8,0
18766,35,Female,Single,64527.86,Full-time,West,No,2.5,1
18767,57,Female,Married,62387.88,Full-time,West,Yes,7.0,1
18768,38,Male,Single,58689.02,Full-time,West,No,0.8,0
18769,42,Male,Married,66111.07,Full-time,Northeast,No,3.1,1
18770,37,Female,Single,52072.13,Part-time,South,Yes,0.0,0
18771,37,Male,Married,64479.2,Part-time,West,Yes,6.2,1
18772,41,Male,Married,60503.86,Full-time,Northeast,No,0.9,1
18773,50,Female,Married,58139.12,Full-time,Northeast,Yes,2.0,1
18774,49,Female,Single,48253.54,Full-time,Northeast,No,3.0,0
18775,29,Male,Married,47856.08,Full-time,Midwest,Yes,0.6,0
18776,45,Male,Single,85134.5,Full-time,Midwest,Yes,10.5,1
18777,24,Male,Married,66722.09,Full-time,West,No,2.5,0
18778,46,Male,Widowed,92184.12,Full-time,Midwest,Yes,1.1,1
18779,40,Male,Married,92927.15,Part-time,South,Yes,5.3,1
18780,54,Male,Single,83444.73,Full-time,South,Yes,9.0,1
18781,23,Other,Single,45772.37,Full-time,West,No,9.8,0
18782,36,Female,Widowed,86165.31,Part-time,West,Yes,2.3,1
18783,43,Male,Single,63103.0,Full-time,South,Yes,1.8,1
18784,31,Male,Married,60835.18,Contract,West,No,10.6,0
18785,39,Female,Married,58692.89,Full-time,West,Yes,0.2,1
18786,43,Male,Married,59741.41,Part-time,West,No,5.6,0
18787,48,Female,Divorced,70991.1,Part-time,Midwest,Yes,0.8,1
18788,34,Female,Single,99496.71,Full-time,West,Yes,2.5,1
18789,54,Female,Married,40409.96,Full-time,West,No,12.3,0
18790,26,Male,Married,94151.1,Full-time,Northeast,Yes,3.5,1
18791,47,Female,Single,87636.41,Full-time,Northeast,Yes,3.0,1
18792,34,Female,Single,62334.38,Full-time,West,No,0.3,1
18793,48,Female,Married,57535.12,Full-time,Midwest,Yes,1.3,1
18794,35,Female,Single,44793.81,Full-time,Northeast,No,0.0,0
18795,45,Male,Married,51378.32,Full-time,Northeast,Yes,8.3,1
18796,24,Male,Single,55892.19,Full-time,West,No,4.1,0
18797,51,Female,Single,63452.42,Full-time,Midwest,Yes,0.5,1
18798,56,Female,Single,64556.6,Full-time,West,No,1.8,1
18799,35,Female,Single,76417.07,Part-time,Northeast,Yes,6.7,1
18800,33,Female,Married,74770.4,Full-time,Midwest,No,0.6,1
18801,49,Male,Single,68580.13,Full-time,West,Yes,1.0,1
18802,50,Male,Married,64345.63,Contract,South,Yes,3.1,1
18803,64,Female,Widowed,82146.98,Full-time,Northeast,No,0.6,1
18804,38,Male,Married,77593.07,Part-time,West,No,1.9,0
18805,61,Female,Single,71674.49,Full-time,Midwest,Yes,16.1,1
18806,42,Male,Divorced,58913.72,Full-time,South,No,3.1,0
18807,44,Female,Single,81584.71,Full-time,West,Yes,4.8,1
18808,41,Female,Married,77523.06,Contract,West,Yes,4.4,1
18809,32,Male,Married,61310.64,Part-time,Northeast,No,1.0,0
18810,55,Male,Single,36237.63,Full-time,West,No,7.5,0
18811,31,Female,Divorced,66425.09,Full-time,South,Yes,0.5,1
18812,31,Other,Single,54615.31,Full-time,West,Yes,10.2,1
18813,64,Female,Married,75758.65,Full-time,Northeast,Yes,1.0,1
18814,27,Male,Single,68238.64,Full-time,South,Yes,12.4,1
18815,57,Male,Married,39909.03,Contract,South,Yes,6.4,0
18816,45,Male,Married,69421.5,Full-time,Northeast,Yes,0.8,1
18817,33,Male,Single,90726.67,Full-time,Midwest,Yes,0.7,1
18818,64,Female,Married,62708.13,Full-time,South,Yes,0.4,1
18819,44,Female,Married,64874.25,Full-time,Midwest,No,1.1,1
18820,48,Male,Married,59854.29,Full-time,South,Yes,4.3,1
18821,58,Male,Married,66081.19,Full-time,South,Yes,2.9,1
18822,27,Male,Married,88101.96,Full-time,Northeast,No,3.8,0
18823,22,Female,Single,80832.93,Part-time,West,No,0.1,0
18824,27,Female,Married,56362.79,Full-time,South,Yes,0.3,0
18825,43,Female,Married,63908.45,Full-time,West,No,4.7,1
18826,62,Male,Married,64883.31,Full-time,South,No,7.5,1
18827,45,Female,Divorced,71174.94,Full-time,Midwest,Yes,1.8,1
18828,46,Male,Single,71451.28,Full-time,West,No,0.7,1
18829,36,Male,Single,63562.19,Full-time,Midwest,Yes,1.5,1
18830,47,Female,Single,46327.17,Part-time,West,No,2.1,0
18831,29,Female,Single,63280.17,Full-time,West,Yes,4.0,1
18832,45,Male,Single,59563.16,Full-time,Midwest,No,2.1,0
18833,59,Male,Widowed,51538.3,Full-time,Northeast,Yes,9.1,1
18834,27,Male,Single,76825.82,Part-time,Midwest,No,2.1,0
18835,56,Male,Married,65288.22,Full-time,Northeast,Yes,0.8,1
18836,63,Female,Single,49508.79,Contract,Northeast,No,1.1,0
18837,22,Female,Married,94699.7,Full-time,West,No,2.5,0
18838,57,Male,Widowed,71247.46,Full-time,Midwest,Yes,6.1,1
18839,33,Male,Single,76879.12,Part-time,South,Yes,8.1,1
18840,59,Male,Married,80721.03,Full-time,South,No,0.8,1
18841,32,Female,Widowed,58458.09,Full-time,Midwest,Yes,0.0,1
18842,33,Male,Married,73154.85,Full-time,South,No,8.1,1
18843,63,Female,Single,36052.39,Full-time,Northeast,Yes,1.0,1
18844,60,Male,Married,79435.41,Part-time,Midwest,Yes,6.9,1
18845,28,Female,Married,63978.94,Full-time,Northeast,Yes,3.2,1
18846,32,Female,Single,72900.88,Full-time,West,Yes,2.1,1
18847,57,Female,Married,63947.1,Full-time,Midwest,Yes,0.6,1
18848,52,Female,Single,92265.54,Full-time,South,No,4.5,1
18849,54,Female,Single,83362.55,Part-time,South,Yes,6.8,1
18850,34,Female,Divorced,25836.43,Part-time,Northeast,Yes,2.5,0
18851,39,Male,Married,73291.51,Full-time,West,Yes,2.4,1
18852,62,Male,Single,60769.96,Part-time,South,No,5.6,0
18853,45,Male,Married,73884.08,Full-time,South,No,2.8,1
18854,30,Female,Single,73675.82,Full-time,West,Yes,6.2,1
18855,52,Female,Single,53855.22,Full-time,Northeast,No,0.2,0
18856,62,Male,Married,63263.07,Full-time,Northeast,No,7.8,1
18857,31,Female,Married,49709.1,Part-time,West,No,1.2,0
18858,23,Female,Single,87290.76,Full-time,West,Yes,0.7,1
18859,59,Female,Single,69909.28,Full-time,Northeast,Yes,0.1,1
18860,36,Female,Married,71486.97,Contract,Midwest,No,7.2,0
18861,24,Other,Married,69559.12,Full-time,Northeast,Yes,0.2,1
18862,64,Male,Divorced,49102.83,Full-time,Midwest,Yes,12.4,1
18863,52,Male,Single,74492.27,Full-time,Midwest,Yes,3.3,1
18864,27,Female,Married,91777.4,Part-time,Midwest,Yes,4.8,0
18865,24,Male,Divorced,41658.51,Contract,Northeast,Yes,5.2,0
18866,32,Male,Married,66204.41,Full-time,West,Yes,1.4,1
18867,36,Female,Divorced,76394.16,Part-time,Midwest,No,6.6,0
18868,49,Female,Divorced,53772.28,Part-time,West,Yes,11.7,0
18869,31,Female,Single,75984.5,Full-time,West,Yes,1.8,1
18870,59,Male,Single,65674.82,Full-time,South,No,7.2,1
18871,28,Female,Single,54311.32,Full-time,West,Yes,5.9,0
18872,36,Male,Single,27356.44,Full-time,Northeast,No,3.6,0
18873,39,Male,Divorced,63509.86,Part-time,Northeast,Yes,1.8,1
18874,39,Female,Divorced,63900.2,Part-time,Midwest,No,2.1,0
18875,62,Male,Single,84713.31,Full-time,Northeast,Yes,1.5,1
18876,45,Male,Married,70082.53,Part-time,Midwest,Yes,2.2,1
18877,23,Female,Married,57050.68,Full-time,Northeast,No,18.3,0
18878,61,Male,Single,41429.86,Full-time,Midwest,No,1.8,0
18879,41,Female,Married,78118.2,Full-time,Northeast,No,4.4,1
18880,55,Female,Divorced,66761.55,Part-time,Northeast,No,1.5,0
18881,64,Other,Single,59089.63,Part-time,Midwest,Yes,2.5,0
18882,47,Male,Single,56882.6,Full-time,West,No,0.3,0
18883,28,Female,Single,83651.68,Contract,South,Yes,5.8,0
18884,59,Male,Single,85869.38,Part-time,Northeast,Yes,4.3,1
18885,51,Female,Single,55599.13,Full-time,West,Yes,1.7,1
18886,63,Male,Married,30525.41,Full-time,South,Yes,3.0,1
18887,26,Male,Married,61798.69,Part-time,South,No,8.2,0
18888,32,Female,Married,68391.47,Full-time,Northeast,Yes,0.2,1
18889,22,Male,Single,66086.52,Full-time,West,Yes,10.6,1
18890,55,Male,Single,41384.84,Full-time,Northeast,Yes,2.5,1
18891,22,Male,Married,87995.81,Part-time,Midwest,No,7.9,0
18892,40,Female,Married,37093.49,Contract,Midwest,Yes,7.9,0
18893,23,Male,Single,53766.06,Full-time,South,Yes,0.2,0
18894,42,Male,Single,49670.83,Contract,Midwest,Yes,6.1,0
18895,41,Male,Married,48878.18,Full-time,West,Yes,5.3,1
18896,44,Female,Single,32260.75,Full-time,Midwest,Yes,0.2,1
18897,42,Female,Single,65909.56,Part-time,Midwest,Yes,11.3,1
18898,45,Male,Married,86217.96,Full-time,West,Yes,4.0,1
18899,25,Male,Single,62529.53,Full-time,West,Yes,0.7,1
18900,33,Male,Single,49885.55,Full-time,Midwest,No,0.5,0
18901,43,Male,Married,86143.9,Full-time,West,Yes,3.3,1
18902,41,Male,Married,77589.75,Full-time,Northeast,No,0.2,1
18903,39,Female,Married,52332.06,Full-time,Midwest,Yes,0.7,1
18904,22,Female,Widowed,69835.12,Part-time,South,Yes,11.9,0
18905,51,Female,Single,81185.34,Full-time,West,Yes,5.5,1
18906,54,Male,Single,51441.65,Full-time,West,Yes,3.8,1
18907,45,Female,Married,66825.48,Part-time,Northeast,No,0.9,0
18908,35,Female,Married,59172.78,Contract,Northeast,Yes,1.0,0
18909,57,Female,Single,47112.47,Full-time,South,Yes,2.4,1
18910,26,Female,Single,67493.54,Full-time,Northeast,Yes,5.6,1
18911,32,Male,Single,71485.59,Part-time,Northeast,Yes,0.0,1
18912,45,Male,Married,65660.08,Full-time,South,No,0.2,1
18913,52,Female,Single,52756.7,Full-time,Midwest,No,8.2,0
18914,34,Male,Widowed,96511.74,Full-time,Northeast,Yes,6.7,1
18915,37,Male,Single,57655.97,Full-time,Midwest,No,4.7,0
18916,45,Male,Widowed,73376.03,Full-time,South,Yes,2.8,1
18917,34,Male,Married,77110.08,Full-time,Northeast,No,0.6,1
18918,45,Female,Married,27636.21,Full-time,West,No,0.4,0
18919,47,Male,Married,77440.51,Full-time,Midwest,Yes,9.4,1
18920,23,Male,Married,65134.16,Part-time,South,No,1.9,0
18921,37,Female,Single,61053.49,Part-time,West,No,4.8,0
18922,59,Male,Single,63155.03,Full-time,Northeast,Yes,2.4,1
18923,22,Other,Married,73743.2,Full-time,Northeast,No,5.3,0
18924,32,Male,Married,30761.52,Part-time,Midwest,Yes,0.9,0
18925,56,Female,Married,65479.17,Full-time,Northeast,Yes,2.7,1
18926,64,Female,Married,71465.5,Part-time,West,Yes,1.9,1
18927,50,Female,Married,97415.96,Full-time,Midwest,Yes,1.1,1
18928,58,Male,Married,44746.75,Full-time,Midwest,Yes,3.6,1
18929,38,Male,Married,71650.96,Full-time,Northeast,Yes,3.1,1
18930,60,Female,Married,57739.96,Part-time,South,Yes,2.7,0
18931,63,Female,Divorced,72267.52,Full-time,West,No,3.6,1
18932,49,Male,Married,77999.58,Part-time,Northeast,Yes,0.6,1
18933,50,Male,Married,53972.46,Full-time,South,Yes,1.9,1
18934,64,Female,Married,94326.96,Full-time,Midwest,Yes,1.6,1
18935,24,Female,Married,84823.55,Full-time,Midwest,Yes,5.9,1
